subset_name,pair,model_a,model_b,layer,id,cosine_similarity,cosine_drift
top_ut_margin_shift,Base–UT,base,ut,1,112_row,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,1702_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1698_col,0.9999998211860657,1.7881393432617188e-07
top_ut_margin_shift,Base–UT,base,ut,1,1697_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,652_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1828_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1827_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,16_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,33_col,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,32_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,124_col,0.9999998211860657,1.7881393432617188e-07
top_ut_margin_shift,Base–UT,base,ut,1,123_row,0.9999998807907104,1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,121_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,120_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1650_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1649_col,0.9999998807907104,1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1649_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1648_row,0.9999999403953552,5.960464477539063e-08
